26.944382	17.286301	36.171967	31.988464	12.425598	0.472702	10.904327	11.715500	
21.170547	0.000000	3.719879	20.894104	30.587265	10.989532	27.712753	47.809067	
17.345337	0.000000	6.284897	7.796753	9.815125	18.694305	25.746948	56.407455	
29.325531	21.045715	11.288528	30.514099	2.486755	13.384537	15.493210	50.082520	
42.816528	29.231812	13.728256	60.477356	5.209442	13.104904	1.170868	28.055679	
49.116562	17.040314	5.676880	49.422516	26.699127	0.000000	5.295456	17.776947	
59.504257	23.792755	12.313507	6.281128	30.458572	6.601746	0.230133	17.680649	
36.002045	26.362061	20.765671	1.588364	9.145752	19.442261	8.398132	27.202499	
10.568375	7.330383	5.942444	6.319809	0.714340	0.000000	3.742416	6.933456	
33.147736	19.543762	6.287033	2.256516	0.584732	0.495880	0.000000	0.000000	
47.011734	37.333527	8.340286	5.892914	0.584732	0.000000	0.000000	0.000000	
15.108292	35.739487	21.701065	30.040588	55.359192	35.696198	11.467361	3.623337	
0.000000	8.043747	5.667267	13.909882	34.270279	30.320938	23.029190	1.871780	
1.456604	0.000000	0.000000	0.000000	6.260849	12.958664	7.318314	2.979416	
9.953476	10.841324	33.484695	41.796280	20.730164	13.884537	13.685104	10.859619	
9.075119	6.236710	13.039902	16.703003	8.870377	1.234863	3.031006	3.018433	
20.790558	12.727600	12.823898	17.212936	19.426849	15.034470	17.974243	19.470825	
34.754898	0.650909	0.083847	0.833450	1.977631	3.448364	8.011932	18.415710	
46.631927	3.955170	7.992096	12.655579	12.500580	18.911331	19.914597	26.490326	
41.517426	9.669617	16.943665	30.440109	40.140320	57.014099	42.350632	29.410934	
26.828247	21.635864	23.877609	11.926804	28.357162	92.095566	79.824768	35.023163	
21.085648	53.932175	52.790100	18.154373	24.801331	97.063400	109.134903	44.814880	
25.655212	78.927277	90.343002	43.872238	17.392868	52.874496	83.927185	32.254364	
14.832703	38.632492	49.974472	24.945145	8.804276	17.608490	26.666122	7.821884	
4.338196	1.335785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
9.935043	7.144974	0.000000	0.000000	0.000000	0.000000	1.471466	1.471466	
7.582993	5.016815	0.000000	0.000000	0.000000	0.000000	10.053314	10.053314	
54.825134	13.117294	10.265518	14.347549	0.000000	0.000000	40.178360	40.178360	
54.697418	1.305084	38.477310	67.238571	0.000000	10.187378	58.657639	47.474792	
19.388306	0.000000	36.179962	73.878738	0.000000	1.536865	44.039276	26.180801	
12.801514	0.000000	25.717087	48.680466	0.000000	3.334335	31.111938	15.963974	
6.411942	0.000000	16.464233	27.424484	0.000000	0.000000	2.305099	0.470673	
19.910492	15.470093	22.379440	27.878952	27.076050	26.465607	27.680878	19.074539	
8.079147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
27.949524	0.000000	0.000000	0.000000	2.895203	14.242340	10.020035	0.000000	
39.054840	0.000000	6.691269	12.733322	53.896210	64.138687	16.844803	0.000000	
3.003952	0.983856	12.063232	8.204041	34.378235	17.715866	0.000000	0.000000	
0.000000	11.592743	31.707779	0.000000	0.833542	18.235947	0.000000	0.000000	
0.000000	13.419952	20.727661	0.000000	2.201904	28.752838	0.000000	0.000000	
0.000000	1.693298	1.693298	0.000000	1.368362	5.329147	0.000000	0.000000	
24.863785	45.813385	33.276535	47.035583	69.596359	60.967438	45.375504	24.660034	
3.434906	9.317566	11.833588	21.763641	47.666351	51.849899	30.602005	7.295120	
0.000000	5.965103	8.106735	25.734909	61.789307	51.881821	11.848587	0.000000	
0.000000	3.311768	0.724228	37.775803	79.835037	33.953461	0.833664	0.000000	
0.000000	7.127960	5.761932	27.055664	49.125076	2.367096	0.000000	0.000000	
24.101227	38.429260	16.540222	7.447281	35.746918	13.138260	0.000000	0.000000	
49.219757	44.097214	4.678314	0.000000	14.473663	15.633453	0.000000	0.000000	
25.425888	16.431427	0.000000	0.000000	0.054596	0.743866	0.000000	0.000000	
0.000000	0.000000	0.000000	0.362747	1.290848	1.427368	0.800018	1.182846	
0.000000	0.000000	0.000000	1.030014	1.996841	1.137634	1.188492	1.509872	
0.000000	0.000000	0.000000	0.918564	1.880829	0.689743	0.459061	0.521362	
0.000000	0.000000	0.000000	0.012344	0.012344	0.000000	0.000000	0.000000	
0.172745	0.172745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.661102	1.056488	0.000000	0.000000	0.000000	0.226257	0.226257	0.014664	
0.546448	1.042511	0.000000	0.000000	0.121857	0.338913	0.338913	0.039276	
0.000000	0.149658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
