0.000000	0.000000	0.000000	0.000000	0.000000	19.343750	10.736298	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.842651	4.406952	2.637527	0.326233	
12.254120	0.000000	3.185516	3.495163	5.931625	10.535324	0.000000	1.115280	
32.049255	0.000000	10.163208	14.025421	29.763824	30.634644	8.138687	15.655502	
22.641647	0.000000	0.000000	0.000000	27.831406	27.822357	3.690018	18.427032	
12.557541	0.000000	5.234985	8.117599	17.259720	22.172943	0.175644	5.473312	
4.356720	10.022095	31.799988	16.362946	9.217987	18.949203	4.130188	16.523285	
0.000000	0.000000	12.624847	0.000000	0.000000	0.724045	0.000000	2.259277	
0.000000	5.568237	15.709793	12.139008	5.841278	15.419968	8.505798	6.020157	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.269791	
2.185867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.572693	
18.126221	23.241257	0.000000	0.000000	0.000000	0.000000	1.006485	7.914154	
4.920670	8.053696	8.408508	0.000000	0.000000	0.000000	2.042587	2.137558	
0.000000	0.164307	23.558090	0.000000	0.000000	0.931808	5.351547	0.000000	
0.000000	2.029572	38.046463	0.000000	0.000000	9.805649	24.305176	0.000000	
0.000000	0.000000	40.838928	0.000000	0.000000	1.871124	25.617828	0.000000	
0.000000	0.000000	36.749908	0.000000	0.000000	0.000000	9.451111	0.000000	
0.000000	0.000000	0.000000	0.231323	3.108246	8.059875	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	8.495682	0.000000	0.000000	0.000000	0.000000	0.000000	0.641586	
0.000000	6.409103	13.048279	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.057419	0.000000	0.000000	11.577377	10.059128	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.413803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	11.385574	0.000000	2.059357	0.000000	0.000000	0.000000	0.000000	
0.000000	1.955704	8.009705	20.986038	0.000000	0.000000	0.000000	0.000000	
4.264267	1.553253	17.953537	20.481277	15.615753	0.000000	0.000000	6.161896	
4.951584	1.207443	4.926315	0.000000	2.440842	9.833588	0.000000	0.000000	
3.075394	3.713562	5.697006	0.000000	0.000000	10.919556	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	3.446548	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	6.279068	0.000000	0.000000	
19.407852	14.367828	3.393051	8.691818	6.972092	0.000000	0.000000	0.000000	
19.095627	19.974060	13.340439	14.768921	20.740036	17.245926	0.000000	0.000000	
2.374176	6.197159	9.327179	0.000000	13.593964	16.492615	0.000000	0.000000	
3.072510	3.433289	17.198883	9.533112	27.730759	19.458191	0.000000	0.000000	
2.658310	12.023163	17.719940	3.769608	28.421585	22.381287	0.000000	13.314743	
0.000000	22.944351	0.000000	0.000000	20.291382	10.272110	0.000000	21.014282	
6.284714	28.160172	0.000000	0.000000	12.397781	0.000000	0.000000	2.595963	
4.431427	19.727722	0.000000	0.000000	11.888931	0.000000	0.000000	0.000000	
